ScoreID,Student,Instrument,ScoreGroup,Description,Score,RecordingPath,MaxScore,NormalizedScore
1128221,65956,Bari Saxophone,Sight-Reading,Tone Quality,3,~/AudioFiles/2016-2017/AllStateAuditions/65956.mp3,10.0,0.3
1128222,65956,Bari Saxophone,Sight-Reading,Note Accuracy,7,~/AudioFiles/2016-2017/AllStateAuditions/65956.mp3,10.0,0.7
1128223,65956,Bari Saxophone,Sight-Reading,Rhythmic Accuracy,3,~/AudioFiles/2016-2017/AllStateAuditions/65956.mp3,10.0,0.3
1128224,65956,Bari Saxophone,Sight-Reading,"Musicality, Tempo, & Style",2,~/AudioFiles/2016-2017/AllStateAuditions/65956.mp3,10.0,0.2
1129179,65957,Oboe,Lyrical Etude,Tone Quality,10,~/AudioFiles/2016-2017/AllStateAuditions/65957.mp3,20.0,0.5
1129180,65957,Oboe,Lyrical Etude,Note Accuracy,8,~/AudioFiles/2016-2017/AllStateAuditions/65957.mp3,10.0,0.8
1129181,65957,Oboe,Lyrical Etude,Rhythmic Accuracy,5,~/AudioFiles/2016-2017/AllStateAuditions/65957.mp3,10.0,0.5
1129182,65957,Oboe,Lyrical Etude,"Musicality, Tempo, & Style",5,~/AudioFiles/2016-2017/AllStateAuditions/65957.mp3,20.0,0.25
1129187,65957,Oboe,Technical Etude,Tone Quality,10,~/AudioFiles/2016-2017/AllStateAuditions/65957.mp3,20.0,0.5
1129188,65957,Oboe,Technical Etude,Note Accuracy,8,~/AudioFiles/2016-2017/AllStateAuditions/65957.mp3,10.0,0.8
1129189,65957,Oboe,Technical Etude,Rhythmic Accuracy,8,~/AudioFiles/2016-2017/AllStateAuditions/65957.mp3,10.0,0.8
1129190,65957,Oboe,Technical Etude,"Musicality, Tempo, & Style",10,~/AudioFiles/2016-2017/AllStateAuditions/65957.mp3,20.0,0.5
1129191,65957,Oboe,Chromatic Scale,Chromatic Scale,14,~/AudioFiles/2016-2017/AllStateAuditions/65957.mp3,15.0,0.9333333333333333
1129197,65957,Oboe,Major Scales,G,8,~/AudioFiles/2016-2017/AllStateAuditions/65957.mp3,15.0,0.5333333333333333
1129198,65957,Oboe,Major Scales,C,8,~/AudioFiles/2016-2017/AllStateAuditions/65957.mp3,15.0,0.5333333333333333
1129199,65957,Oboe,Major Scales,F,8,~/AudioFiles/2016-2017/AllStateAuditions/65957.mp3,15.0,0.5333333333333333
1129200,65957,Oboe,Major Scales,Bb,8,~/AudioFiles/2016-2017/AllStateAuditions/65957.mp3,15.0,0.5333333333333333
1129201,65957,Oboe,Major Scales,Eb,10,~/AudioFiles/2016-2017/AllStateAuditions/65957.mp3,15.0,0.6666666666666666
1129202,65957,Oboe,Major Scales,Ab,5,~/AudioFiles/2016-2017/AllStateAuditions/65957.mp3,15.0,0.3333333333333333
1129203,65957,Oboe,Major Scales,Db,10,~/AudioFiles/2016-2017/AllStateAuditions/65957.mp3,15.0,0.6666666666666666
1129216,65957,Oboe,Sight-Reading,Tone Quality,5,~/AudioFiles/2016-2017/AllStateAuditions/65957.mp3,10.0,0.5
1129217,65957,Oboe,Sight-Reading,Note Accuracy,5,~/AudioFiles/2016-2017/AllStateAuditions/65957.mp3,10.0,0.5
1129218,65957,Oboe,Sight-Reading,Rhythmic Accuracy,5,~/AudioFiles/2016-2017/AllStateAuditions/65957.mp3,10.0,0.5
1129219,65957,Oboe,Sight-Reading,"Musicality, Tempo, & Style",2,~/AudioFiles/2016-2017/AllStateAuditions/65957.mp3,10.0,0.2
1068999,65958,Bassoon,Lyrical Etude,Tone Quality,19,~/AudioFiles/2016-2017/AllStateAuditions/65958.mp3,20.0,0.95
1069000,65958,Bassoon,Lyrical Etude,Note Accuracy,10,~/AudioFiles/2016-2017/AllStateAuditions/65958.mp3,10.0,1.0
1069001,65958,Bassoon,Lyrical Etude,Rhythmic Accuracy,10,~/AudioFiles/2016-2017/AllStateAuditions/65958.mp3,10.0,1.0
1069002,65958,Bassoon,Lyrical Etude,"Musicality, Tempo, & Style",19,~/AudioFiles/2016-2017/AllStateAuditions/65958.mp3,20.0,0.95
1069003,65958,Bassoon,Technical Etude,Tone Quality,19,~/AudioFiles/2016-2017/AllStateAuditions/65958.mp3,20.0,0.95
1069004,65958,Bassoon,Technical Etude,Note Accuracy,9,~/AudioFiles/2016-2017/AllStateAuditions/65958.mp3,10.0,0.9
1069005,65958,Bassoon,Technical Etude,Rhythmic Accuracy,10,~/AudioFiles/2016-2017/AllStateAuditions/65958.mp3,10.0,1.0
1069006,65958,Bassoon,Technical Etude,"Musicality, Tempo, & Style",19,~/AudioFiles/2016-2017/AllStateAuditions/65958.mp3,20.0,0.95
1069007,65958,Bassoon,Chromatic Scale,Chromatic Scale,15,~/AudioFiles/2016-2017/AllStateAuditions/65958.mp3,15.0,1.0
1069008,65958,Bassoon,Major Scales,G,10,~/AudioFiles/2016-2017/AllStateAuditions/65958.mp3,15.0,0.6666666666666666
1069009,65958,Bassoon,Major Scales,C,15,~/AudioFiles/2016-2017/AllStateAuditions/65958.mp3,15.0,1.0
1069010,65958,Bassoon,Major Scales,F,10,~/AudioFiles/2016-2017/AllStateAuditions/65958.mp3,15.0,0.6666666666666666
1069011,65958,Bassoon,Major Scales,Bb,14,~/AudioFiles/2016-2017/AllStateAuditions/65958.mp3,15.0,0.9333333333333333
1069012,65958,Bassoon,Major Scales,Eb,10,~/AudioFiles/2016-2017/AllStateAuditions/65958.mp3,15.0,0.6666666666666666
1069013,65958,Bassoon,Major Scales,Ab,10,~/AudioFiles/2016-2017/AllStateAuditions/65958.mp3,15.0,0.6666666666666666
1069014,65958,Bassoon,Major Scales,Db,15,~/AudioFiles/2016-2017/AllStateAuditions/65958.mp3,15.0,1.0
1069015,65958,Bassoon,Sight-Reading,Tone Quality,10,~/AudioFiles/2016-2017/AllStateAuditions/65958.mp3,10.0,1.0
1069016,65958,Bassoon,Sight-Reading,Note Accuracy,9,~/AudioFiles/2016-2017/AllStateAuditions/65958.mp3,10.0,0.9
1069017,65958,Bassoon,Sight-Reading,Rhythmic Accuracy,8,~/AudioFiles/2016-2017/AllStateAuditions/65958.mp3,10.0,0.8
1069018,65958,Bassoon,Sight-Reading,"Musicality, Tempo, & Style",9,~/AudioFiles/2016-2017/AllStateAuditions/65958.mp3,10.0,0.9
1132692,65959,Bb Clarinet,Lyrical Etude,Tone Quality,5,~/AudioFiles/2016-2017/AllStateAuditions/65959.mp3,20.0,0.25
1132693,65959,Bb Clarinet,Lyrical Etude,Note Accuracy,6,~/AudioFiles/2016-2017/AllStateAuditions/65959.mp3,10.0,0.6
1132694,65959,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,5,~/AudioFiles/2016-2017/AllStateAuditions/65959.mp3,10.0,0.5
1132695,65959,Bb Clarinet,Lyrical Etude,"Musicality, Tempo, & Style",6,~/AudioFiles/2016-2017/AllStateAuditions/65959.mp3,20.0,0.3
1132696,65959,Bb Clarinet,Technical Etude,Tone Quality,1,~/AudioFiles/2016-2017/AllStateAuditions/65959.mp3,20.0,0.05
1132697,65959,Bb Clarinet,Technical Etude,Note Accuracy,1,~/AudioFiles/2016-2017/AllStateAuditions/65959.mp3,10.0,0.1
1132698,65959,Bb Clarinet,Technical Etude,Rhythmic Accuracy,1,~/AudioFiles/2016-2017/AllStateAuditions/65959.mp3,10.0,0.1
1132699,65959,Bb Clarinet,Technical Etude,"Musicality, Tempo, & Style",1,~/AudioFiles/2016-2017/AllStateAuditions/65959.mp3,20.0,0.05
1132700,65959,Bb Clarinet,Chromatic Scale,Chromatic Scale,3,~/AudioFiles/2016-2017/AllStateAuditions/65959.mp3,15.0,0.2
1132701,65959,Bb Clarinet,Major Scales,G,9,~/AudioFiles/2016-2017/AllStateAuditions/65959.mp3,15.0,0.6
1132702,65959,Bb Clarinet,Major Scales,C,4,~/AudioFiles/2016-2017/AllStateAuditions/65959.mp3,15.0,0.26666666666666666
1132703,65959,Bb Clarinet,Major Scales,F,3,~/AudioFiles/2016-2017/AllStateAuditions/65959.mp3,15.0,0.2
1132704,65959,Bb Clarinet,Major Scales,Bb,8,~/AudioFiles/2016-2017/AllStateAuditions/65959.mp3,15.0,0.5333333333333333
1132705,65959,Bb Clarinet,Major Scales,Eb,3,~/AudioFiles/2016-2017/AllStateAuditions/65959.mp3,15.0,0.2
1132706,65959,Bb Clarinet,Major Scales,Ab,3,~/AudioFiles/2016-2017/AllStateAuditions/65959.mp3,15.0,0.2
1132707,65959,Bb Clarinet,Major Scales,Db,3,~/AudioFiles/2016-2017/AllStateAuditions/65959.mp3,15.0,0.2
1132708,65959,Bb Clarinet,Sight-Reading,Tone Quality,3,~/AudioFiles/2016-2017/AllStateAuditions/65959.mp3,10.0,0.3
1132709,65959,Bb Clarinet,Sight-Reading,Note Accuracy,3,~/AudioFiles/2016-2017/AllStateAuditions/65959.mp3,10.0,0.3
1132710,65959,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,2,~/AudioFiles/2016-2017/AllStateAuditions/65959.mp3,10.0,0.2
1132711,65959,Bb Clarinet,Sight-Reading,"Musicality, Tempo, & Style",2,~/AudioFiles/2016-2017/AllStateAuditions/65959.mp3,10.0,0.2
1132712,65960,Bb Clarinet,Lyrical Etude,Tone Quality,3,~/AudioFiles/2016-2017/AllStateAuditions/65960.mp3,20.0,0.15
1132713,65960,Bb Clarinet,Lyrical Etude,Note Accuracy,2,~/AudioFiles/2016-2017/AllStateAuditions/65960.mp3,10.0,0.2
1132714,65960,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,3,~/AudioFiles/2016-2017/AllStateAuditions/65960.mp3,10.0,0.3
1132715,65960,Bb Clarinet,Lyrical Etude,"Musicality, Tempo, & Style",1,~/AudioFiles/2016-2017/AllStateAuditions/65960.mp3,20.0,0.05
1132716,65960,Bb Clarinet,Technical Etude,Tone Quality,3,~/AudioFiles/2016-2017/AllStateAuditions/65960.mp3,20.0,0.15
1132717,65960,Bb Clarinet,Technical Etude,Note Accuracy,1,~/AudioFiles/2016-2017/AllStateAuditions/65960.mp3,10.0,0.1
1132718,65960,Bb Clarinet,Technical Etude,Rhythmic Accuracy,3,~/AudioFiles/2016-2017/AllStateAuditions/65960.mp3,10.0,0.3
1132719,65960,Bb Clarinet,Technical Etude,"Musicality, Tempo, & Style",0,~/AudioFiles/2016-2017/AllStateAuditions/65960.mp3,20.0,0.0
1132720,65960,Bb Clarinet,Chromatic Scale,Chromatic Scale,9,~/AudioFiles/2016-2017/AllStateAuditions/65960.mp3,15.0,0.6
1132721,65960,Bb Clarinet,Major Scales,G,3,~/AudioFiles/2016-2017/AllStateAuditions/65960.mp3,15.0,0.2
1132722,65960,Bb Clarinet,Major Scales,C,4,~/AudioFiles/2016-2017/AllStateAuditions/65960.mp3,15.0,0.26666666666666666
1132723,65960,Bb Clarinet,Major Scales,F,3,~/AudioFiles/2016-2017/AllStateAuditions/65960.mp3,15.0,0.2
1132724,65960,Bb Clarinet,Major Scales,Bb,4,~/AudioFiles/2016-2017/AllStateAuditions/65960.mp3,15.0,0.26666666666666666
1132725,65960,Bb Clarinet,Major Scales,Eb,2,~/AudioFiles/2016-2017/AllStateAuditions/65960.mp3,15.0,0.13333333333333333
1132726,65960,Bb Clarinet,Major Scales,Ab,1,~/AudioFiles/2016-2017/AllStateAuditions/65960.mp3,15.0,0.06666666666666667
1132727,65960,Bb Clarinet,Major Scales,Db,1,~/AudioFiles/2016-2017/AllStateAuditions/65960.mp3,15.0,0.06666666666666667
1132728,65960,Bb Clarinet,Sight-Reading,Tone Quality,3,~/AudioFiles/2016-2017/AllStateAuditions/65960.mp3,10.0,0.3
1132729,65960,Bb Clarinet,Sight-Reading,Note Accuracy,3,~/AudioFiles/2016-2017/AllStateAuditions/65960.mp3,10.0,0.3
1132730,65960,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,1,~/AudioFiles/2016-2017/AllStateAuditions/65960.mp3,10.0,0.1
1132731,65960,Bb Clarinet,Sight-Reading,"Musicality, Tempo, & Style",1,~/AudioFiles/2016-2017/AllStateAuditions/65960.mp3,10.0,0.1
1126085,65962,Alto Saxophone,Lyrical Etude,Tone Quality,8,~/AudioFiles/2016-2017/AllStateAuditions/65962.mp3,20.0,0.4
1126086,65962,Alto Saxophone,Lyrical Etude,Note Accuracy,9,~/AudioFiles/2016-2017/AllStateAuditions/65962.mp3,10.0,0.9
1126087,65962,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,9,~/AudioFiles/2016-2017/AllStateAuditions/65962.mp3,10.0,0.9
1126088,65962,Alto Saxophone,Lyrical Etude,"Musicality, Tempo, & Style",8,~/AudioFiles/2016-2017/AllStateAuditions/65962.mp3,20.0,0.4
1126089,65962,Alto Saxophone,Technical Etude,Tone Quality,7,~/AudioFiles/2016-2017/AllStateAuditions/65962.mp3,20.0,0.35
1126090,65962,Alto Saxophone,Technical Etude,Note Accuracy,8,~/AudioFiles/2016-2017/AllStateAuditions/65962.mp3,10.0,0.8
1126091,65962,Alto Saxophone,Technical Etude,Rhythmic Accuracy,8,~/AudioFiles/2016-2017/AllStateAuditions/65962.mp3,10.0,0.8
1126092,65962,Alto Saxophone,Technical Etude,"Musicality, Tempo, & Style",6,~/AudioFiles/2016-2017/AllStateAuditions/65962.mp3,20.0,0.3
1126093,65962,Alto Saxophone,Chromatic Scale,Chromatic Scale,11,~/AudioFiles/2016-2017/AllStateAuditions/65962.mp3,15.0,0.7333333333333333
1126094,65962,Alto Saxophone,Major Scales,G,6,~/AudioFiles/2016-2017/AllStateAuditions/65962.mp3,15.0,0.4
1126095,65962,Alto Saxophone,Major Scales,C,4,~/AudioFiles/2016-2017/AllStateAuditions/65962.mp3,15.0,0.26666666666666666
1126096,65962,Alto Saxophone,Major Scales,F,6,~/AudioFiles/2016-2017/AllStateAuditions/65962.mp3,15.0,0.4
1126097,65962,Alto Saxophone,Major Scales,Bb,3,~/AudioFiles/2016-2017/AllStateAuditions/65962.mp3,15.0,0.2
1126098,65962,Alto Saxophone,Major Scales,Eb,7,~/AudioFiles/2016-2017/AllStateAuditions/65962.mp3,15.0,0.4666666666666667
1126099,65962,Alto Saxophone,Major Scales,Ab,7,~/AudioFiles/2016-2017/AllStateAuditions/65962.mp3,15.0,0.4666666666666667
1126100,65962,Alto Saxophone,Major Scales,Db,5,~/AudioFiles/2016-2017/AllStateAuditions/65962.mp3,15.0,0.3333333333333333
1126101,65962,Alto Saxophone,Sight-Reading,Tone Quality,3,~/AudioFiles/2016-2017/AllStateAuditions/65962.mp3,10.0,0.3
1126102,65962,Alto Saxophone,Sight-Reading,Note Accuracy,6,~/AudioFiles/2016-2017/AllStateAuditions/65962.mp3,10.0,0.6
1126103,65962,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,3,~/AudioFiles/2016-2017/AllStateAuditions/65962.mp3,10.0,0.3
1126104,65962,Alto Saxophone,Sight-Reading,"Musicality, Tempo, & Style",2,~/AudioFiles/2016-2017/AllStateAuditions/65962.mp3,10.0,0.2
1132732,65964,Bb Clarinet,Lyrical Etude,Tone Quality,10,~/AudioFiles/2016-2017/AllStateAuditions/65964.mp3,20.0,0.5
1132733,65964,Bb Clarinet,Lyrical Etude,Note Accuracy,7,~/AudioFiles/2016-2017/AllStateAuditions/65964.mp3,10.0,0.7
1132734,65964,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,4,~/AudioFiles/2016-2017/AllStateAuditions/65964.mp3,10.0,0.4
1132735,65964,Bb Clarinet,Lyrical Etude,"Musicality, Tempo, & Style",6,~/AudioFiles/2016-2017/AllStateAuditions/65964.mp3,20.0,0.3
1132736,65964,Bb Clarinet,Technical Etude,Tone Quality,10,~/AudioFiles/2016-2017/AllStateAuditions/65964.mp3,20.0,0.5
1132737,65964,Bb Clarinet,Technical Etude,Note Accuracy,7,~/AudioFiles/2016-2017/AllStateAuditions/65964.mp3,10.0,0.7
1132738,65964,Bb Clarinet,Technical Etude,Rhythmic Accuracy,4,~/AudioFiles/2016-2017/AllStateAuditions/65964.mp3,10.0,0.4
1132739,65964,Bb Clarinet,Technical Etude,"Musicality, Tempo, & Style",6,~/AudioFiles/2016-2017/AllStateAuditions/65964.mp3,20.0,0.3
1132740,65964,Bb Clarinet,Chromatic Scale,Chromatic Scale,12,~/AudioFiles/2016-2017/AllStateAuditions/65964.mp3,15.0,0.8
1132741,65964,Bb Clarinet,Major Scales,G,6,~/AudioFiles/2016-2017/AllStateAuditions/65964.mp3,15.0,0.4
1132742,65964,Bb Clarinet,Major Scales,C,6,~/AudioFiles/2016-2017/AllStateAuditions/65964.mp3,15.0,0.4
1132743,65964,Bb Clarinet,Major Scales,F,6,~/AudioFiles/2016-2017/AllStateAuditions/65964.mp3,15.0,0.4
1132744,65964,Bb Clarinet,Major Scales,Bb,5,~/AudioFiles/2016-2017/AllStateAuditions/65964.mp3,15.0,0.3333333333333333
1132745,65964,Bb Clarinet,Major Scales,Eb,6,~/AudioFiles/2016-2017/AllStateAuditions/65964.mp3,15.0,0.4
1132746,65964,Bb Clarinet,Major Scales,Ab,6,~/AudioFiles/2016-2017/AllStateAuditions/65964.mp3,15.0,0.4
1132747,65964,Bb Clarinet,Major Scales,Db,5,~/AudioFiles/2016-2017/AllStateAuditions/65964.mp3,15.0,0.3333333333333333
1132748,65964,Bb Clarinet,Sight-Reading,Tone Quality,2,~/AudioFiles/2016-2017/AllStateAuditions/65964.mp3,10.0,0.2
1132749,65964,Bb Clarinet,Sight-Reading,Note Accuracy,2,~/AudioFiles/2016-2017/AllStateAuditions/65964.mp3,10.0,0.2
1132750,65964,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,2,~/AudioFiles/2016-2017/AllStateAuditions/65964.mp3,10.0,0.2
1132751,65964,Bb Clarinet,Sight-Reading,"Musicality, Tempo, & Style",1,~/AudioFiles/2016-2017/AllStateAuditions/65964.mp3,10.0,0.1
1112563,65965,Trumpet,Lyrical Etude,Tone Quality,4,~/AudioFiles/2016-2017/AllStateAuditions/65965.mp3,20.0,0.2
1112564,65965,Trumpet,Lyrical Etude,Note Accuracy,5,~/AudioFiles/2016-2017/AllStateAuditions/65965.mp3,10.0,0.5
1112565,65965,Trumpet,Lyrical Etude,Rhythmic Accuracy,5,~/AudioFiles/2016-2017/AllStateAuditions/65965.mp3,10.0,0.5
1112566,65965,Trumpet,Lyrical Etude,"Musicality, Tempo, & Style",2,~/AudioFiles/2016-2017/AllStateAuditions/65965.mp3,20.0,0.1
1112567,65965,Trumpet,Technical Etude,Tone Quality,4,~/AudioFiles/2016-2017/AllStateAuditions/65965.mp3,20.0,0.2
1112568,65965,Trumpet,Technical Etude,Note Accuracy,3,~/AudioFiles/2016-2017/AllStateAuditions/65965.mp3,10.0,0.3
1112569,65965,Trumpet,Technical Etude,Rhythmic Accuracy,3,~/AudioFiles/2016-2017/AllStateAuditions/65965.mp3,10.0,0.3
1112570,65965,Trumpet,Technical Etude,"Musicality, Tempo, & Style",1,~/AudioFiles/2016-2017/AllStateAuditions/65965.mp3,20.0,0.05
1112571,65965,Trumpet,Chromatic Scale,Chromatic Scale,1,~/AudioFiles/2016-2017/AllStateAuditions/65965.mp3,15.0,0.06666666666666667
1112592,65965,Trumpet,Major Scales,G,2,~/AudioFiles/2016-2017/AllStateAuditions/65965.mp3,15.0,0.13333333333333333
1112593,65965,Trumpet,Major Scales,C,2,~/AudioFiles/2016-2017/AllStateAuditions/65965.mp3,15.0,0.13333333333333333
1112594,65965,Trumpet,Major Scales,F,3,~/AudioFiles/2016-2017/AllStateAuditions/65965.mp3,15.0,0.2
1112595,65965,Trumpet,Major Scales,Bb,2,~/AudioFiles/2016-2017/AllStateAuditions/65965.mp3,15.0,0.13333333333333333
1112596,65965,Trumpet,Major Scales,Eb,2,~/AudioFiles/2016-2017/AllStateAuditions/65965.mp3,15.0,0.13333333333333333
1112597,65965,Trumpet,Major Scales,Ab,2,~/AudioFiles/2016-2017/AllStateAuditions/65965.mp3,15.0,0.13333333333333333
1112598,65965,Trumpet,Major Scales,Db,2,~/AudioFiles/2016-2017/AllStateAuditions/65965.mp3,15.0,0.13333333333333333
1112599,65965,Trumpet,Sight-Reading,Tone Quality,1,~/AudioFiles/2016-2017/AllStateAuditions/65965.mp3,10.0,0.1
1112600,65965,Trumpet,Sight-Reading,Note Accuracy,2,~/AudioFiles/2016-2017/AllStateAuditions/65965.mp3,10.0,0.2
1112601,65965,Trumpet,Sight-Reading,Rhythmic Accuracy,1,~/AudioFiles/2016-2017/AllStateAuditions/65965.mp3,10.0,0.1
1112602,65965,Trumpet,Sight-Reading,"Musicality, Tempo, & Style",0,~/AudioFiles/2016-2017/AllStateAuditions/65965.mp3,10.0,0.0
1121430,65968,Tuba,Lyrical Etude,Tone Quality,7,~/AudioFiles/2016-2017/AllStateAuditions/65968.mp3,20.0,0.35
1121431,65968,Tuba,Lyrical Etude,Note Accuracy,7,~/AudioFiles/2016-2017/AllStateAuditions/65968.mp3,10.0,0.7
1121432,65968,Tuba,Lyrical Etude,Rhythmic Accuracy,5,~/AudioFiles/2016-2017/AllStateAuditions/65968.mp3,10.0,0.5
1121433,65968,Tuba,Lyrical Etude,"Musicality, Tempo, & Style",6,~/AudioFiles/2016-2017/AllStateAuditions/65968.mp3,20.0,0.3
1121434,65968,Tuba,Technical Etude,Tone Quality,7,~/AudioFiles/2016-2017/AllStateAuditions/65968.mp3,20.0,0.35
1121435,65968,Tuba,Technical Etude,Note Accuracy,6,~/AudioFiles/2016-2017/AllStateAuditions/65968.mp3,10.0,0.6
1121436,65968,Tuba,Technical Etude,Rhythmic Accuracy,4,~/AudioFiles/2016-2017/AllStateAuditions/65968.mp3,10.0,0.4
1121437,65968,Tuba,Technical Etude,"Musicality, Tempo, & Style",5,~/AudioFiles/2016-2017/AllStateAuditions/65968.mp3,20.0,0.25
1121438,65968,Tuba,Chromatic Scale,Chromatic Scale,5,~/AudioFiles/2016-2017/AllStateAuditions/65968.mp3,15.0,0.3333333333333333
1121439,65968,Tuba,Major Scales,G,2,~/AudioFiles/2016-2017/AllStateAuditions/65968.mp3,15.0,0.13333333333333333
1121440,65968,Tuba,Major Scales,C,1,~/AudioFiles/2016-2017/AllStateAuditions/65968.mp3,15.0,0.06666666666666667
1121441,65968,Tuba,Major Scales,F,1,~/AudioFiles/2016-2017/AllStateAuditions/65968.mp3,15.0,0.06666666666666667
1121442,65968,Tuba,Major Scales,Bb,2,~/AudioFiles/2016-2017/AllStateAuditions/65968.mp3,15.0,0.13333333333333333
1121443,65968,Tuba,Major Scales,Eb,2,~/AudioFiles/2016-2017/AllStateAuditions/65968.mp3,15.0,0.13333333333333333
1121444,65968,Tuba,Major Scales,Ab,2,~/AudioFiles/2016-2017/AllStateAuditions/65968.mp3,15.0,0.13333333333333333
1121445,65968,Tuba,Major Scales,Db,2,~/AudioFiles/2016-2017/AllStateAuditions/65968.mp3,15.0,0.13333333333333333
1121446,65968,Tuba,Sight-Reading,Tone Quality,5,~/AudioFiles/2016-2017/AllStateAuditions/65968.mp3,10.0,0.5
1121447,65968,Tuba,Sight-Reading,Note Accuracy,4,~/AudioFiles/2016-2017/AllStateAuditions/65968.mp3,10.0,0.4
1121448,65968,Tuba,Sight-Reading,Rhythmic Accuracy,3,~/AudioFiles/2016-2017/AllStateAuditions/65968.mp3,10.0,0.3
1121449,65968,Tuba,Sight-Reading,"Musicality, Tempo, & Style",3,~/AudioFiles/2016-2017/AllStateAuditions/65968.mp3,10.0,0.3
1088152,65970,French Horn,Lyrical Etude,Tone Quality,7,~/AudioFiles/2016-2017/AllStateAuditions/65970.mp3,20.0,0.35
1088153,65970,French Horn,Lyrical Etude,Note Accuracy,6,~/AudioFiles/2016-2017/AllStateAuditions/65970.mp3,10.0,0.6
1088154,65970,French Horn,Lyrical Etude,Rhythmic Accuracy,7,~/AudioFiles/2016-2017/AllStateAuditions/65970.mp3,10.0,0.7
1088155,65970,French Horn,Lyrical Etude,"Musicality, Tempo, & Style",13,~/AudioFiles/2016-2017/AllStateAuditions/65970.mp3,20.0,0.65
1088156,65970,French Horn,Technical Etude,Tone Quality,5,~/AudioFiles/2016-2017/AllStateAuditions/65970.mp3,20.0,0.25
1088157,65970,French Horn,Technical Etude,Note Accuracy,4,~/AudioFiles/2016-2017/AllStateAuditions/65970.mp3,10.0,0.4
1088158,65970,French Horn,Technical Etude,Rhythmic Accuracy,3,~/AudioFiles/2016-2017/AllStateAuditions/65970.mp3,10.0,0.3
1088159,65970,French Horn,Technical Etude,"Musicality, Tempo, & Style",4,~/AudioFiles/2016-2017/AllStateAuditions/65970.mp3,20.0,0.2
1088160,65970,French Horn,Chromatic Scale,Chromatic Scale,6,~/AudioFiles/2016-2017/AllStateAuditions/65970.mp3,15.0,0.4
1088181,65970,French Horn,Major Scales,G,4,~/AudioFiles/2016-2017/AllStateAuditions/65970.mp3,15.0,0.26666666666666666
1088182,65970,French Horn,Major Scales,C,8,~/AudioFiles/2016-2017/AllStateAuditions/65970.mp3,15.0,0.5333333333333333
1088183,65970,French Horn,Major Scales,F,8,~/AudioFiles/2016-2017/AllStateAuditions/65970.mp3,15.0,0.5333333333333333
1088184,65970,French Horn,Major Scales,Bb,8,~/AudioFiles/2016-2017/AllStateAuditions/65970.mp3,15.0,0.5333333333333333
1088185,65970,French Horn,Major Scales,Eb,4,~/AudioFiles/2016-2017/AllStateAuditions/65970.mp3,15.0,0.26666666666666666
1088186,65970,French Horn,Major Scales,Ab,4,~/AudioFiles/2016-2017/AllStateAuditions/65970.mp3,15.0,0.26666666666666666
1088187,65970,French Horn,Major Scales,Db,4,~/AudioFiles/2016-2017/AllStateAuditions/65970.mp3,15.0,0.26666666666666666
1088200,65970,French Horn,Sight-Reading,Tone Quality,4,~/AudioFiles/2016-2017/AllStateAuditions/65970.mp3,10.0,0.4
1088201,65970,French Horn,Sight-Reading,Note Accuracy,5,~/AudioFiles/2016-2017/AllStateAuditions/65970.mp3,10.0,0.5
1088202,65970,French Horn,Sight-Reading,Rhythmic Accuracy,3,~/AudioFiles/2016-2017/AllStateAuditions/65970.mp3,10.0,0.3
1088203,65970,French Horn,Sight-Reading,"Musicality, Tempo, & Style",3,~/AudioFiles/2016-2017/AllStateAuditions/65970.mp3,10.0,0.3
1112603,65972,Trumpet,Lyrical Etude,Tone Quality,1,~/AudioFiles/2016-2017/AllStateAuditions/65972.mp3,20.0,0.05
1112604,65972,Trumpet,Lyrical Etude,Note Accuracy,2,~/AudioFiles/2016-2017/AllStateAuditions/65972.mp3,10.0,0.2
1112605,65972,Trumpet,Lyrical Etude,Rhythmic Accuracy,2,~/AudioFiles/2016-2017/AllStateAuditions/65972.mp3,10.0,0.2
1112606,65972,Trumpet,Lyrical Etude,"Musicality, Tempo, & Style",2,~/AudioFiles/2016-2017/AllStateAuditions/65972.mp3,20.0,0.1
1112611,65972,Trumpet,Technical Etude,Tone Quality,2,~/AudioFiles/2016-2017/AllStateAuditions/65972.mp3,20.0,0.1
1112612,65972,Trumpet,Technical Etude,Note Accuracy,2,~/AudioFiles/2016-2017/AllStateAuditions/65972.mp3,10.0,0.2
1112613,65972,Trumpet,Technical Etude,Rhythmic Accuracy,2,~/AudioFiles/2016-2017/AllStateAuditions/65972.mp3,10.0,0.2
1112614,65972,Trumpet,Technical Etude,"Musicality, Tempo, & Style",2,~/AudioFiles/2016-2017/AllStateAuditions/65972.mp3,20.0,0.1
1112615,65972,Trumpet,Chromatic Scale,Chromatic Scale,0,~/AudioFiles/2016-2017/AllStateAuditions/65972.mp3,15.0,0.0
1112665,65972,Trumpet,Major Scales,G,2,~/AudioFiles/2016-2017/AllStateAuditions/65972.mp3,15.0,0.13333333333333333
